,C30+,C25-C29,C20-C24,C16-C19,C13-C14-C15,C10-C11-C12,C7-C8-C9,C6,n-C5-i-C5,n-C4-i-C4,C3,C2,C1-CO2-N2,Tc_NR,Vc_NR,Pc_NR
628,0.084615648,0.090350731,0.024484545,0.128284137,0.005029021,0.08558677,0.291290497,0.066274867,0.068734762,0.002013826,0.004138087,0.060747668,0.088449441,718.770813,0.000774025,4533417
629,0.085177587,0.049017384,0.094624421,0.038507655,0.010816985,0.012477633,0.123288427,0.066556976,0.027789919,0.113889098,0.194841511,0.101943383,0.08106902,711.925293,0.000635528,6592086
630,0.085724967,0.011647399,0.201803491,0.20075329,0.003730303,0.095844926,0.052350127,0.087738763,0.004740305,0.049118785,0.034224661,0.100502066,0.071820918,736.1323853,0.000909676,3790185.5
631,0.085733223,0.094696932,0.023237761,0.085146392,0.067227853,0.148084872,0.034338841,0.089961714,0.009573537,0.059069748,0.065127528,0.145608021,0.09219358,723.993042,0.000740878,5265511.5
632,0.086451597,0.07590013,0.162307185,0.108936722,0.017579861,0.003669999,0.012172537,0.028839784,0.07893961,0.002588445,0.019374914,0.163309245,0.239929971,751.7620239,0.000809591,5529193.5
633,0.08645172,0.075025156,0.082350652,0.02720752,0.118384432,0.045537807,0.057570267,0.053961833,0.052185063,0.226573532,0.001346642,0.100798294,0.072607082,722.4910889,0.000741037,5187609
634,0.086623652,0.245582632,0.063554244,0.026844066,0.184727865,0.000181892,0.012071562,0.0546651,0.047161382,0.107300361,0.015492098,0.153105118,0.002690026,762.9088135,0.00102863,3484046.5
635,0.086909661,0.092917169,0.087247575,0.071609776,0.095764088,0.056788425,0.014240102,0.223660644,0.071136594,0.019611208,0.011962125,0.069104628,0.099048006,732.4197998,0.000822369,4484691.5
636,0.087479009,0.098230672,0.053457172,0.029453065,0.003338703,0.058210083,0.045257432,0.141430609,0.026258897,0.143929006,0.180865271,0.080318583,0.051771498,719.392395,0.000672081,6143058
637,0.087714567,0.090467769,0.023606087,0.138137661,0.027111932,0.121953093,0.097454311,0.045048349,0.031034032,0.069343008,0.17971896,0.051196235,0.037213997,722.5265503,0.000773657,4720333
638,0.087932493,0.006247664,0.105223008,0.02419741,0.012230017,0.056561404,0.156048224,0.158685655,0.16601016,0.024977003,0.013465532,0.181034712,0.007386719,691.0355835,0.000633671,5707819
639,0.08794628,0.005726268,0.059746715,0.02231417,0.026749784,0.09950427,0.115099855,0.211652764,0.055211372,0.040038522,0.001609181,0.251397061,0.023003758,680.1694946,0.00057924,6416157
640,0.088172549,0.000543051,0.016916207,0.000785128,0.02134592,0.030251356,0.179505885,0.02197637,0.11666709,0.145158253,0.102883318,0.047692681,0.228102194,652.1638794,0.000440311,9469978
641,0.088222714,0.327090903,0.003823469,0.055857082,0.121387459,0.106340696,0.099322489,0.049298019,0.08761526,0.016223705,0.018410453,0.009670866,0.016736886,767.2542725,0.001152519,2705029
642,0.088223286,0.01115021,0.018428425,0.132917808,0.073936147,0.031042081,0.012832796,0.184097396,0.261797757,0.082202802,0.018447683,0.039713187,0.045210423,686.5939331,0.000651987,5219852.5
643,0.088482955,0.032695091,0.00306123,0.205926142,0.095514342,0.080113533,0.008193385,0.021600971,0.003270833,0.114365921,0.124052197,0.133690781,0.089032619,712.5701904,0.000713239,5379134.5
644,0.088483749,0.270771955,0.037970719,0.010799345,0.025803758,0.062497329,0.055494637,0.015704462,0.008934578,0.200565419,0.046137307,0.042250068,0.134586673,767.0203247,0.000942935,4397257.5
645,0.088691057,0.086093,0.016640063,0.264874647,0.070031836,0.002381043,0.00087856,0.034435922,0.145506962,0.017295595,0.031572671,0.046707347,0.194891297,738.234314,0.000837194,4665136.5
646,0.088828732,0.057982978,0.026081713,0.009317327,0.091842278,0.074271239,0.131677974,0.096176133,0.069864758,0.024612451,0.167733799,0.120039882,0.041570734,698.645752,0.000632997,6044181.5
647,0.08892738,0.133542918,0.135109635,0.121908533,0.02348857,0.003728404,0.148637224,0.015539703,0.171519089,0.02890559,0.038523469,0.08686274,0.003306745,748.1350708,0.000963186,3570615.5
648,0.089019873,0.017304545,0.058277561,0.014497861,0.033654261,0.343866135,0.07891354,0.01569104,0.103441701,0.027287467,0.000552669,0.181589982,0.035903366,692.9677734,0.000680365,5032076.5
649,0.089322384,0.002395454,0.076046307,0.078433492,0.097539191,0.082794535,0.020921314,0.033272488,0.404840619,0.015637524,0.025281578,0.011822873,0.061692242,695.1158447,0.000698209,4836100
650,0.089365734,0.088142471,0.04102489,0.085131043,0.089624359,0.001220563,0.009743571,0.161800382,0.163929902,0.038458032,0.095319198,0.001721528,0.134518329,724.2141724,0.000738629,5322786.5
651,0.089403524,0.086025815,0.143574973,0.048901826,0.025483538,0.03923092,0.034902159,0.078018568,0.147508322,0.0415963,0.040096328,0.098685888,0.126571839,739.8964844,0.00080438,5051748.5
652,0.089500762,0.025142199,0.019491563,0.240689966,0.143942934,0.062196056,0.029843809,0.002307259,0.06048277,0.027845879,0.050381654,0.058519258,0.189655891,721.8290405,0.000790984,4716203
653,0.089800409,0.000269745,0.020230875,0.0862377,0.048118896,0.030641497,0.049505988,0.124373413,0.031296672,0.054379811,0.216511768,0.017025256,0.23160797,682.9307861,0.000525504,8181578
654,0.089846114,0.01618328,0.197579621,0.01624725,0.195972984,0.056683853,0.005189654,0.011804295,0.296400311,0.007972039,0.033933031,0.006684422,0.065503146,726.2946167,0.000868478,3833093.5
655,0.090117241,0.03492824,0.146282312,0.090378239,0.065280269,0.064315651,0.070220536,0.06043918,0.108757607,0.171854379,0.012094933,0.030384258,0.054947155,724.7786865,0.000823088,4246477
656,0.090394182,0.129908233,0.098945235,0.078340066,0.073234159,0.036997152,0.049977401,0.083375853,0.002863587,0.181307753,0.123649852,0.043513334,0.007493191,742.6778564,0.000890573,4070682
657,0.09045849,0.023846164,0.036202535,0.054071438,0.131442094,0.001496561,0.021695922,0.08137238,0.274436734,0.04965469,0.035786121,0.120599645,0.078937228,694.4334106,0.000627373,6085043
658,0.090834507,0.090215826,0.023367773,0.058687923,0.010615405,0.057999482,0.140591574,0.125738154,0.01457524,0.019524175,0.003750648,0.217978003,0.14612129,721.4920044,0.000661684,6556634.5
659,0.091005786,0.144175041,0.00253427,0.0648977,0.045729531,0.152277466,0.064971762,0.20754025,0.086879581,0.01342494,0.017596636,0.032788323,0.076178714,729.7180786,0.000818899,4363110
660,0.091172988,0.062110718,0.073477694,0.104000495,0.037980611,0.035481784,0.29641438,0.045246103,0.093149571,0.022514396,0.01785279,0.050213562,0.070384909,719.6425171,0.000794322,4375166.5
661,0.091215334,0.057867097,0.105692011,0.045108524,0.113165572,0.092507075,0.107619292,0.028482108,0.099100057,0.16337305,0.007592305,0.079115491,0.009162085,721.491333,0.000813733,4194136.5
662,0.091483259,0.101388039,0.068119288,0.049407929,0.125214536,0.150926389,0.004226284,0.012635386,0.210082985,0.014375741,0.15533839,0.008443832,0.008357941,728.7553711,0.000854451,3967953.5
663,0.091920143,0.053182163,0.24084398,0.030828715,0.00761311,0.019270499,0.049781679,0.040147249,0.076693512,0.188598995,0.15004027,0.041478836,0.009600848,740.364563,0.000861902,4359028
664,0.091928538,0.132415999,0.101739671,0.092381915,0.055267413,0.053492399,0.158946849,0.022927658,0.110935016,0.119974438,0.012672093,0.002063985,0.045254025,742.9278564,0.000940021,3604438
665,0.091930718,0.016689269,0.000743896,0.132682532,0.032373303,0.118060665,0.301817516,0.052335641,0.023864848,0.102554415,0.010501876,0.001945663,0.114499658,689.9055176,0.000682907,4904762
666,0.091962958,0.01369758,0.020751189,0.020438987,0.000385642,0.042311337,0.001440952,0.122069009,0.024795472,0.221908339,0.271526998,0.061266477,0.10744506,663.4090576,0.000457689,9321798
667,0.092063968,0.193337362,0.128778328,0.03460855,0.141856338,0.019604343,0.01465903,0.110746661,0.002870227,0.018166077,0.033072751,0.10174365,0.108492713,764.2474976,0.001026731,3638882
668,0.092089261,0.069708542,0.000979934,0.003378498,0.241380814,0.0392768,0.167927879,0.020656244,0.020097109,0.01392183,0.01792878,0.057049868,0.25560444,716.1901855,0.00069107,5910520.5
669,0.092100267,0.029500924,0.093940878,0.144171203,0.11967013,0.042964503,0.202143839,0.012799224,0.054140585,0.000810778,0.072207737,0.014416939,0.121132994,723.6623535,0.000837735,4127589
670,0.092547605,0.04832151,0.028715716,0.071780979,0.025349091,0.091835247,0.061840877,0.000156839,0.097868804,0.239443354,0.087419027,0.032981751,0.1217392,703.6357422,0.000632949,6371750
671,0.092599019,0.171885548,0.033136185,0.096314079,0.141400865,0.129436685,0.044539813,0.011350204,0.007607338,0.053403296,0.01898362,0.160495766,0.038847583,749.8412476,0.000960819,3694492
672,0.092664962,0.142570313,0.189944939,0.024512913,0.057904322,0.060436751,0.036898381,0.038897308,0.132140345,0.108657773,0.012245458,0.014658774,0.088467761,756.0830688,0.000993117,3629699.5
673,0.092954422,0.07474868,0.107274047,0.005628853,0.063365991,0.093637745,0.070813653,0.018222367,0.111155323,0.067873717,0.038413614,0.1968857,0.059025887,728.1685181,0.000748361,5377399
674,0.093026499,0.014669755,0.080764677,0.178371656,0.030756897,0.191458984,0.021807998,0.021292288,0.006353881,0.161752106,0.101352245,0.056702489,0.041690525,716.2172852,0.000798175,4317355.5
675,0.093160355,0.01430579,0.065896023,0.072369307,0.109741785,0.113805764,0.080763762,0.169385963,0.14341541,0.042606087,0.085738691,0.00096888,0.007842182,698.8909912,0.00074626,4236600.5
676,0.093475316,0.205149163,0.072763932,0.11790997,0.019683329,0.026344334,0.034324454,0.050181048,0.056576108,0.203110059,0.003079334,0.032649188,0.084753765,760.2814941,0.000987384,3798119
677,0.093559951,0.007773509,0.133729255,0.041076576,0.002187307,0.032552771,0.132574033,0.047753145,0.13031663,0.032029467,0.022653052,0.300759451,0.023034853,709.411499,0.000654642,6237178
678,0.093653521,0.043878828,0.001937626,0.231821011,0.136542856,0.078327008,0.123486927,0.036240306,0.122590789,0.019289104,0.035842803,0.028026441,0.04836278,716.7194214,0.000854516,3665819.5
679,0.09391512,0.032388483,0.037901748,0.000593021,0.039099955,0.022515842,0.018171672,0.008648506,0.200678879,0.166341899,0.14225362,0.085946815,0.151544439,687.6997681,0.000517585,8587452
680,0.093987919,0.11499245,0.057184854,0.004083037,0.057613697,0.017880769,0.13722234,0.150458286,0.172435783,0.058248361,0.014580156,0.032183883,0.089128463,726.1273804,0.000759172,5044662
681,0.094435573,0.035764289,0.067377533,0.033042314,0.036501715,0.057729236,0.037254077,0.203688366,0.087746945,0.066777342,0.047867596,0.065100269,0.166714744,706.9108276,0.000635878,6492148
682,0.094532498,0.115500456,0.110175309,0.036861193,0.031428198,0.090998581,0.001435393,0.048925936,0.252640805,0.036104045,0.025897578,0.043699865,0.111800143,741.0391846,0.000841841,4622460
683,0.094723646,0.118300408,0.006092247,0.212115358,0.071324978,0.067719001,0.028706873,0.189145655,0.007310728,0.018196857,0.131252038,0.043115584,0.011996626,735.5678101,0.00090352,3732818
684,0.094809653,0.015575593,0.017652111,0.165426489,0.076162535,0.15983315,0.051542892,0.029574808,0.097628602,0.080550244,0.018857094,0.076599172,0.115787657,705.8621216,0.000730525,4899973
685,0.09498992,0.052605534,0.036298825,0.000872922,0.040884806,0.071831042,0.094970508,0.092557605,0.104345757,0.018582319,0.033876786,0.181277953,0.176906023,705.4145508,0.000587984,7516782.5
686,0.095350661,0.048922559,0.04194008,0.094196989,0.003649578,0.001196668,0.043018391,0.009692204,0.131468962,0.075438638,0.06484863,0.003264472,0.387012169,724.4389648,0.00059736,8313128
687,0.095608775,0.218017545,0.086351174,0.085398482,0.039937371,0.041795064,0.093756048,0.003180238,0.017794869,0.148340862,0.081713593,0.005051096,0.083054884,763.3321533,0.001026574,3585545
688,0.096440496,0.001188956,0.240657605,0.016563613,0.124178883,0.049897078,0.103977773,0.029031931,0.072383931,0.078429634,0.067351977,0.008528622,0.111369501,732.5076294,0.000870042,4117101.5
689,0.096927995,0.222746216,0.083709394,0.026310977,0.003394224,0.007488127,0.05894983,0.010053624,0.106865076,0.002951443,0.263566063,0.006693344,0.110343687,765.090271,0.000926507,4562190
690,0.097297115,0.113739585,0.05121302,0.0372219,0.109699029,0.050849213,0.198167266,0.015625263,0.096274894,0.071481342,0.023570636,0.056127524,0.078733212,732.074707,0.000831509,4402584.5
691,0.097521526,0.199318401,0.049654665,0.12879947,0.055880909,0.011408753,0.063501059,0.008000002,0.120828258,0.008257881,0.018139324,0.084395286,0.154294466,762.4644775,0.000976833,4042230
692,0.097672236,0.019965834,0.225435693,0.047992974,0.247311819,0.003142644,0.050628514,0.034482896,0.038333856,0.115397509,0.005159815,0.012677403,0.101798806,740.2575073,0.000970755,3431506
693,0.098101031,0.014504399,0.045560054,0.153219213,0.102637864,0.048025568,0.015846093,0.317771827,0.071546786,0.003835647,0.097695179,0.004529685,0.026726654,705.9123535,0.000773151,4212463.5
694,0.098225469,0.119338483,0.03987167,0.000847286,0.074738268,0.142282055,0.005766131,0.015526755,0.031740048,0.062887479,0.147546571,0.135695812,0.125533973,735.9911499,0.000741608,5838167.5
695,0.098455302,0.080791714,0.208655496,0.111519652,0.031022532,5.70E-05,0.099456485,0.025888264,0.086073709,0.075945645,0.023824431,0.13759489,0.020714901,750.7250366,0.000976384,3663611.5
696,0.098540954,0.238917533,0.023672376,0.040983591,0.241356952,0.008153015,0.085751496,0.168144427,0.011623461,0.039330743,0.003357058,0.021368311,0.018800085,757.3296509,0.00108709,2890946
697,0.099762489,0.013072451,0.137851944,0.123764473,0.102756152,0.075901351,0.168780994,0.004418091,0.091087658,0.027349569,0.093772499,0.013515965,0.047966363,724.328125,0.000878703,3727279.5
698,0.100171401,0.087954201,0.025133428,0.300853715,0.191784313,0.013142846,0.035238167,0.053027969,0.067047916,0.030642242,0.034420265,0.022210116,0.038373424,740.8896484,0.001035748,2896806
699,0.100304955,0.031305872,0.043328806,0.194310234,0.056317847,0.170995303,0.005229942,0.043874872,0.151487263,0.065125906,0.001971734,0.038644967,0.097102301,719.8929443,0.000828148,4147679.5
700,0.100329834,0.033314259,0.127529222,0.19919325,0.031357537,0.226379732,0.00512627,0.033174947,0.049497841,0.058412332,0.041387406,0.016406852,0.077890517,734.4684448,0.000952546,3395352
701,0.100989045,0.093416173,0.023639166,0.001243087,0.11707086,0.054492292,0.013427862,0.080816528,0.070945961,0.341025633,0.029000288,0.073134425,0.000798681,715.2687988,0.00071551,5307502.5
702,0.101208935,0.006033319,0.120343476,0.035561976,0.023678868,0.070626919,0.005685305,0.038406377,0.210579099,0.11327501,0.102076369,0.099644502,0.072879846,708.4124146,0.000666967,6034350
703,0.101292271,0.081288689,0.211942133,0.008816685,0.062001078,0.017792663,0.017432805,0.192419996,0.034483461,0.041503036,0.035310582,0.076124489,0.119592111,750.156311,0.000908819,4301495.5
704,0.101616357,0.027595808,0.015228369,0.048712741,0.125488575,0.030009485,0.029865077,0.057019444,0.079763417,0.315167489,0.072929597,0.089769647,0.006833995,692.5601196,0.000635737,5870626
705,0.101685431,0.031363451,0.018583313,0.018873534,0.093914941,0.139544629,0.030207103,0.006267465,0.238080567,0.085523046,0.046716465,0.010474187,0.178765867,697.467041,0.000633203,6246096.5
706,0.101840734,0.080728033,0.126157855,0.047519752,0.083313281,0.01081523,0.056220264,0.017312549,0.090369667,0.113054988,0.039593048,0.038510607,0.194563991,743.809021,0.000825002,5064399.5
707,0.10186764,0.080154434,0.044592861,0.02398346,0.005184855,0.151626486,0.050362256,0.049284604,0.084905009,0.055159623,0.214268425,0.057766772,0.080843575,719.300415,0.000697143,5875274
708,0.102291197,0.220754842,0.011014075,0.038543295,0.073646217,0.001347671,0.076813229,0.105355871,0.108487234,0.199139188,0.009026041,0.047623429,0.005957712,751.1317139,0.000928355,3982430
709,0.102452258,0.000248576,0.105430144,0.029830313,0.019190869,0.0795902,0.005458803,0.058738206,0.100005746,0.017855737,0.308945117,0.074952656,0.097301374,704.59375,0.000617162,6918924.5
710,0.102718655,0.04113679,0.024490423,0.096257654,0.009481307,0.033804442,0.000337372,0.056838492,0.259903688,0.074271212,0.009790699,0.209392994,0.08157627,706.8875732,0.000628466,6727802
711,0.102739152,0.072213729,0.030419022,0.04823315,0.028033719,0.181746278,0.026229999,0.141939601,0.053300968,0.074606378,0.008566496,0.167088513,0.064882997,717.5784302,0.000725248,5356607.5
712,0.103219671,0.187574971,0.000522389,0.034714014,0.054905787,0.013162238,0.141565128,0.033017499,0.10550413,0.074248706,0.141328968,0.086635749,0.02360075,744.1949463,0.000838751,4742295.5
713,0.103450044,0.10877708,0.042981846,0.047326962,0.032238665,0.20734115,0.043582913,0.070648274,0.111137058,0.009462976,0.17912977,0.043877541,4.57E-05,728.3564453,0.000829666,4290765.5
714,0.103574303,0.002170714,0.007579952,0.069010779,0.056417033,0.04435731,0.005825392,0.013638802,0.16656729,0.040788646,0.066666559,0.187722968,0.235680251,690.4796753,0.000520536,8929577
715,0.103642095,0.048042102,0.026581247,0.09032225,0.115136772,0.004260683,0.125773779,0.055897581,0.075202761,0.000541799,0.111751045,0.220770522,0.022077364,715.1901855,0.000715593,5472110.5
716,0.103909281,0.192952769,0.050087229,0.005819196,0.011887792,0.083519989,0.00177185,0.201696021,0.059045724,0.099565735,0.029579095,0.0040257,0.156139619,753.8999634,0.000876618,4704233
717,0.104130566,0.016052293,0.003536798,0.073291119,0.01585306,0.151642369,0.079126501,0.116942352,0.116491596,0.024218655,0.1839176,0.026694218,0.088102874,686.5458374,0.000618159,6051483
718,0.104268257,0.18297497,0.012110394,0.042144146,0.092084319,0.036075025,0.076726214,0.094738436,0.045260746,0.019475194,0.206147421,0.052764847,0.035230032,747.3261108,0.000879564,4418059.5
719,0.104317458,0.015234865,0.168924088,0.142866334,0.048039806,0.023832124,0.130717783,0.074913843,0.092778004,0.114404105,0.019856956,0.034601549,0.029513084,730.3135376,0.000901654,3705632
