,CO2,CH4,C2,C3,C4,C5,C6,C7+(1),C7+(2),C7+(3),C7+(4),C7+(5),Tc_NR,Vc_NR,Pc_NR
769,0.127288244,0.006496671,0.012017679,0.024953392,0.093810255,0.058330912,0.006254617,0.009460789,0.089121709,0.09933799,0.259219465,0.213708276,876.5628662,0.000826406,5168182
770,0.12731812,0.068597572,0.068917596,0.022479329,0.4185846,0.034675927,0.039727395,0.056745038,0.05557118,0.012058304,0.08199213,0.013332809,636.3667603,0.000246779,16332886
771,0.127419424,0.011028199,0.057414498,0.163667969,0.051646529,0.011187163,0.007100479,0.125354114,0.166126839,0.003380314,0.211708264,0.063966208,791.3273315,0.00053754,8219062
772,0.127512088,0.095505673,0.027331438,0.150350292,0.011502592,0.004769859,0.104492232,0.123228526,0.021033311,0.010587938,0.094349048,0.229337004,879.0905151,0.000560167,10218056
773,0.127906924,0.040312067,0.095717361,0.086690239,0.069707506,0.144005472,0.00399567,0.02022389,0.257028256,0.020431854,0.092943825,0.041036936,728.6362915,0.000405165,10494849
774,0.128925819,0.308134205,0.005598947,0.115977269,0.144947749,0.099459382,0.032414392,0.007063859,0.048064561,0.011158273,0.00027851,0.097977034,725.7265625,0.000209486,32846744
775,0.129003978,0.12815598,0.003610016,0.039989255,0.03537724,0.205576436,0.090114484,0.036764757,0.2037292,0.111530095,0.004546786,0.011601773,664.4405518,0.00038089,9276235
776,0.129142114,0.06951617,0.093621305,0.002352687,0.105798136,0.029840944,0.00022183,0.147984541,0.096756289,0.063416776,0.012381344,0.248967863,874.5223389,0.000568345,9685067
777,0.129509298,0.248809577,0.020412405,0.071097963,0.033146879,0.031900448,0.069245062,0.190824127,0.101194534,0.02705554,0.028194536,0.048609631,686.6120605,0.000269301,17909212
778,0.12968138,0.003361304,0.13600335,0.003018004,0.007864738,0.005529312,0.042840857,0.002960114,0.165652041,0.044110573,0.204021756,0.25495657,888.9605103,0.000804884,5711220.5
779,0.129707014,0.018364834,0.056195226,0.005767772,0.209292258,0.103682676,0.014358213,0.105751569,0.022078039,0.200109073,0.096152054,0.038541273,748.8344727,0.000471559,8753638
780,0.129792893,0.156827892,0.01252148,0.067011844,0.007338295,0.075008943,0.243915888,0.031636557,0.162776919,0.001244006,0.063181675,0.048743607,697.8886108,0.000312088,14465206
781,0.129905486,0.036282654,0.086830471,0.051299565,0.077944788,0.01012429,0.131045914,0.015838017,0.056081553,0.282928884,0.09804501,0.023673368,754.4984741,0.000553005,7271089
782,0.130246342,0.050932633,0.067413197,0.000778607,0.190325783,0.176937424,0.029918971,0.108269704,0.000193672,0.000513313,0.194365075,0.050105281,765.9699097,0.000404811,12002401
783,0.130264739,0.057336403,0.003076069,0.316001865,0.095815974,0.102310365,0.000966625,0.041438786,0.032407246,0.004626623,0.032575667,0.183179638,841.9033203,0.000388392,16335541
784,0.130488429,0.004461181,0.224069453,0.070315818,0.138872,0.025256362,0.006859268,0.152629368,0.089391603,0.006505377,0.077334242,0.0738169,741.8753052,0.00032864,15299295
785,0.130719659,0.123614136,0.169336211,0.006553725,0.096086325,0.072107795,0.020858978,0.017111776,0.100469218,0.187652228,0.041262657,0.034227293,729.8875122,0.000389585,12005362
786,0.131011026,0.08810667,0.038960213,0.00875407,0.076275102,0.231421411,0.007014743,0.095603478,0.048250204,0.015093757,0.217858851,0.041650475,774.4490967,0.000465142,10064388
787,0.131531745,0.028115314,0.058167206,0.092392938,0.025492981,0.076129557,0.076815798,0.074154529,0.109161289,0.079943928,0.221976184,0.026118533,772.4653931,0.000556577,7502341
788,0.132623306,0.105734412,0.089876785,0.163976745,0.006258398,0.101544517,0.127128662,0.05316273,0.104322796,0.004698911,0.048247562,0.062425175,695.6861572,0.000267178,18824568
789,0.132674107,0.150679782,0.087255021,0.133875734,0.115001646,0.003087086,0.001721353,0.025638856,0.099489666,0.06431267,0.05648484,0.129779238,814.4968262,0.00039899,15012072
790,0.132841128,0.094544016,0.101999329,0.109048798,0.067233679,0.03497965,0.053636313,0.125416712,0.042685034,0.077994021,0.026286997,0.133334322,799.2849731,0.000381247,14856027
791,0.133438038,0.081329972,0.013593603,0.097040885,0.009732343,0.016973923,0.370072828,0.152699751,0.072820913,0.003648841,0.023077933,0.02557097,592.5990601,0.000239754,12416504
792,0.133607541,0.188536392,0.1716687,0.005594664,0.102874654,0.01719149,0.140685523,0.020573976,0.037768118,0.032946138,0.083099726,0.065453076,744.7229004,0.000290284,20205432
793,0.133993775,0.131731848,0.141454565,0.030974871,0.038581495,0.037843921,9.68E-05,0.183791696,0.009181442,0.184539899,0.021485334,0.086324387,770.4279175,0.000392659,13045682
794,0.135044336,0.023281041,0.039745349,0.026786582,0.152940051,0.023602976,0.001484463,0.235912714,0.148400318,0.164802016,0.024830755,0.023169399,707.3331299,0.000461644,7440773
795,0.135491475,0.019125247,0.065002791,0.030217244,0.11815321,0.126675057,0.056677796,0.257881115,0.055086019,0.005067796,0.065900718,0.064721532,712.6975708,0.000327081,12895650
796,0.135690897,0.289691493,0.081459983,0.088577833,0.103805309,0.02981323,0.005396253,0.030995396,0.079413358,0.028909671,0.003973619,0.122272957,791.1489258,0.000278833,24917160
797,0.136030172,0.069881043,0.096192517,0.119172173,0.007094411,0.028384967,0.00164777,0.192969872,0.147738557,0.003298094,0.030417901,0.167172523,822.9779053,0.000441104,12400181
798,0.136426903,0.171263555,0.119984256,0.01819213,0.045231077,0.027071508,0.050812493,0.014029484,0.076884281,0.233838911,0.057777301,0.048488101,763.5521851,0.000450072,10855835
799,0.136728777,0.068900556,0.018675473,0.043635643,0.341047165,0.134528216,0.001784144,0.01452108,0.013937391,0.0061161,0.033285025,0.186840431,842.1530151,0.000390101,16145421
800,0.137038808,0.037795312,0.114236071,0.045286317,0.021049776,0.045269534,0.055488762,0.05312247,0.037432636,0.06267738,0.347484886,0.043118048,815.9212036,0.000664128,6728388.5
801,0.137051634,0.012514602,0.091803977,0.021996457,0.068246866,0.114030084,0.001238149,0.005569435,0.141563171,0.352311717,0.016376922,0.037296985,750.2411499,0.000573255,6560383
802,0.137161087,0.102704738,0.104004975,0.221911624,0.030109911,0.003543332,0.06261482,0.089421579,0.059057844,0.024304753,0.029976069,0.135189267,800.7352905,0.000340496,18074794
803,0.137499873,0.122853774,0.033143655,0.098157356,0.013006595,0.003421449,0.012821745,0.145544168,0.075869847,0.319876326,0.014003777,0.023801434,736.8134155,0.000518916,7665550
804,0.137789004,0.02460474,0.108893197,0.022384073,0.14095232,0.051609298,0.092329893,0.056852975,0.116229425,0.175805371,1.06E-05,0.072539146,734.7753296,0.000390179,11160912
805,0.137949015,0.054121853,0.053777387,0.028310215,0.098068766,0.004390193,0.245197345,0.08958667,0.087678221,0.146549289,0.013926567,0.040444479,695.0925293,0.00036226,10655660
806,0.138255814,0.014058951,0.147659049,0.017388618,0.065949239,0.017756816,0.062064285,0.08283902,0.038502554,0.090932538,0.140776892,0.183816225,858.4337769,0.000608101,8411301
807,0.138524228,0.276639759,0.021372411,0.026576819,0.097415331,0.117292231,0.009698569,0.027197374,0.086789833,0.079464707,0.024218811,0.094809927,767.4580688,0.000316003,19103056
808,0.140261515,0.043585909,0.122679962,0.01573038,0.005787344,0.048933486,0.028524984,0.012562009,0.168167589,0.028250787,0.224661905,0.16085413,855.9121094,0.000676539,7102620
809,0.141604085,0.180988559,0.068521729,0.008582849,0.156793619,0.005915688,0.076215029,0.012677294,0.18246495,0.014067806,0.028599901,0.123568492,788.0457764,0.000358996,16285533
810,0.141801541,0.001016949,0.029681881,0.037685722,0.094866787,0.265411402,0.092241939,0.042034719,0.029199298,0.05659806,0.023336556,0.186125147,827.4418335,0.000440531,12438315
811,0.142109198,0.042550149,0.03269942,0.022806786,0.243906289,0.084761425,0.07520006,0.097165285,0.065884133,0.046261286,0.024831601,0.121824366,768.8830566,0.000353513,14733212
812,0.14218555,0.154005,0.085325237,0.120821467,0.002218741,0.2092918,0.016264757,0.173955897,0.055077115,0.025153399,0.004091371,0.011609666,554.8468018,0.000196086,16014774
813,0.142196376,0.036397957,0.12826745,0.207597506,0.297692925,0.029173232,0.029221709,0.01789097,0.028451397,0.054942638,0.011380353,0.016787485,519.3031616,0.000160165,19821200
814,0.142242824,0.014476778,0.235852498,0.011788734,0.142741843,0.180189022,0.014175176,0.131183487,0.047642623,0.004696973,0.049792002,0.02521804,611.6860962,0.000215825,18000180
815,0.142798819,0.094112501,0.100673897,0.121249871,0.17603994,0.025427336,0.110326447,0.014145327,0.114149325,0.000842486,0.069828354,0.030405698,660.6790161,0.000250652,18389846
816,0.144051828,0.053669788,0.004540732,0.161944285,0.019195129,0.144597211,0.049024594,0.100722585,0.061917327,0.185917396,0.064564641,0.009854485,708.3376465,0.000434643,8946141
817,0.144228421,0.017002717,0.006323978,0.047400009,0.017164,0.034231286,0.097352769,0.130474225,0.154167531,0.236331726,0.06062992,0.054693417,760.8666992,0.000571921,6345987
818,0.144555863,0.005338121,0.187867701,0.222455433,0.10618231,0.100062856,0.070877862,0.042445613,0.031902678,0.017621403,0.05779298,0.012897179,583.5258789,0.000194159,19674646
819,0.144986821,0.088847222,0.029092044,0.14878671,0.078872502,0.201562669,0.022330136,0.139592346,0.089686321,0.011515961,0.032164529,0.012562739,597.8973389,0.000235271,14265476
820,0.145208345,0.039057099,0.016699969,0.217760152,0.279698926,0.075462313,0.010567552,0.067947351,0.042145511,0.009504487,0.038506653,0.057441642,650.2773438,0.000218279,21727340
821,0.146084875,0.016227992,0.095413113,0.042574087,0.006504142,0.076611578,0.22561471,0.065704943,0.056859479,0.079839185,0.155971912,0.032593983,747.7825317,0.000450938,9471011
822,0.146323741,0.171623812,0.030022191,0.016539402,0.033361727,0.130760088,0.059603922,0.221175562,0.027832923,0.059922447,0.052952682,0.049881503,709.8223877,0.000309931,15059334
823,0.147792511,0.104907002,0.280030098,0.072187948,0.036013287,0.043373917,0.120498679,0.012460557,0.015397933,0.109210011,0.036789192,0.021338864,655.2248535,0.000237126,20495450
824,0.147800996,0.041990083,0.139421956,0.142052993,0.009652439,0.096590084,0.243116019,0.037341964,0.008826318,0.080811055,0.048229783,0.00416631,618.6645508,0.000257572,14337916
825,0.149191258,0.186822128,0.021310317,0.03350244,0.061973074,0.009559394,0.021832947,0.010239294,0.18099606,0.01849176,0.034115249,0.271966078,896.5390015,0.000602818,9854874
826,0.149617801,0.013776113,0.00420707,0.16906152,0.014925702,0.004060461,0.120751055,0.025516062,0.121340017,0.122069317,0.094734121,0.159940762,833.1273193,0.000574684,8380696
827,0.14984379,0.030293167,0.003180127,0.171505692,0.10347591,0.02336315,0.00691028,0.146340254,0.126175687,0.151398326,0.080026225,0.007487392,714.2427979,0.000468092,8071901
828,0.14988827,0.077890761,0.004336157,0.110941056,0.015750071,0.115312533,0.119330507,0.095365055,0.063694512,0.038478922,0.136744503,0.072267653,773.0587158,0.000424468,11403402
829,0.150257568,0.06748897,0.019625698,0.002338974,0.001489739,0.045391919,0.139969812,0.183929278,0.170240352,0.035662908,0.028596184,0.155008599,805.3886719,0.000474331,10046703
830,0.150697566,0.044802336,0.166347517,0.016412962,0.020063521,0.006671326,0.023204563,0.085138289,0.012006188,0.11657204,0.191546722,0.166536969,861.9752808,0.000648612,7869948
831,0.151040122,0.004936906,0.040499713,0.007709791,0.074395257,0.048985737,0.032194215,0.069305861,0.267024144,0.159065877,0.099646359,0.045196017,761.5489502,0.000589251,6187424
832,0.151546924,0.133467338,0.056702769,0.128165792,0.039891357,0.008429944,0.105535708,0.035554863,0.14381664,0.129234267,0.015141971,0.052512426,719.15625,0.000345719,13636234
833,0.152940928,0.00018108,0.079728463,0.038749313,0.087619831,0.072211611,0.025226714,0.129985339,0.110877428,0.148966517,0.032334412,0.121178365,791.489502,0.000477774,9633559
834,0.153579677,0.160219767,0.066988645,0.070469904,0.236627904,0.179050527,0.027486114,0.007228474,0.007639141,0.056345611,0.005384129,0.028980108,515.5776978,0.000147229,25607424
835,0.153630806,0.115767044,0.042018448,0.021535966,0.174038188,0.165147,0.044299669,0.142326233,0.013274735,0.052427015,0.030817136,0.044717759,654.9733276,0.000241121,18400394
836,0.153759947,0.078289732,0.071916105,0.028663138,0.074134992,0.112962861,0.147436386,0.023770101,0.183943672,0.048440122,0.004259799,0.072423145,700.4223022,0.000307761,14737044
837,0.153842457,0.076906347,0.005556281,0.055886445,0.07616968,0.034332543,0.429660991,0.033195761,0.047895655,0.009399955,0.034814683,0.042339203,607.1815796,0.000226049,16245648
838,0.154778577,0.128320675,0.133272108,0.069735267,0.003747156,0.022981988,0.146050927,0.086312399,0.031045785,0.112441828,0.086088671,0.025224617,719.2695923,0.000349177,13634658
839,0.154981344,0.008072134,0.055901968,0.014316194,0.021735627,0.046421393,0.019875184,0.231908847,0.145725361,0.016281142,0.115814288,0.168966519,835.6948853,0.000581533,7933932
840,0.155051964,0.045484226,0.04616284,0.069500831,0.032227079,0.015888206,0.078807333,0.1674361,0.029830575,0.005957426,0.303527876,0.050125544,805.9561157,0.000585305,7733813
841,0.155648642,0.022410564,0.03881774,0.029739455,0.068758068,0.090543241,0.089623256,0.099949047,0.053226538,0.122361775,0.220855971,0.008065702,761.2879639,0.000565578,7108477
842,0.155950872,0.132151651,0.106055735,0.172652105,0.004679789,0.150030577,0.031884715,0.040589767,0.032539765,0.093742853,0.070580209,0.009141961,673.6131592,0.000282183,16438164
843,0.156045533,0.077456499,0.155717188,0.004118005,0.008395514,0.045835862,0.022688112,0.098261569,0.106842144,0.159105441,0.065596757,0.099937377,796.3275757,0.000483147,10213570
844,0.157051894,0.12243338,0.018912147,0.048780518,0.15814903,0.035293893,0.006456546,0.025198505,0.183600305,0.042678353,0.064924589,0.13652084,814.0858154,0.000452435,12039602
845,0.157367393,0.048454023,0.047316636,0.129839959,0.059184088,0.038759994,0.13264936,0.098980112,0.05100793,0.114996591,0.023138876,0.098305037,758.7981567,0.000366935,13624011
846,0.157784718,0.086784764,0.05870344,0.113612618,0.02542114,0.161017919,0.056544229,0.034767871,0.174708166,0.022857222,0.052776133,0.05502178,709.8335571,0.000317722,14757386
847,0.15826154,0.000320839,0.010419126,0.068301268,0.397803785,0.009814081,0.021380387,0.032627835,0.004126936,0.141074746,0.000269039,0.15560042,807.9059448,0.000401823,13830313
848,0.159306427,0.012801976,0.022936855,0.001817564,0.15749497,0.057814697,0.053822617,0.051913426,0.296625162,0.034104623,0.003390538,0.147971146,790.4226685,0.000460072,10053924
849,0.160373177,0.04604923,0.122885785,0.001083857,0.050520827,0.154635898,0.080843065,0.062865422,0.202040181,0.026882534,0.014089647,0.077730378,713.7692261,0.000323011,14145718
850,0.161126748,0.019694608,0.018952384,0.013463655,0.023054745,0.056927364,0.23644427,0.273607311,0.00089121,0.069058119,0.040125939,0.086653648,735.9214478,0.000366614,11530296
851,0.161532317,0.001589205,0.088995814,0.007678607,0.041677594,0.044523449,0.108590329,0.014284015,0.033144275,0.120443281,0.066918397,0.310622717,904.2086182,0.000732669,7060966
852,0.163225816,0.042308015,0.100973625,0.293760703,0.0353486,0.009680932,0.053997366,0.056407499,0.004780824,0.069583955,0.115955581,0.053977084,753.4886475,0.00033845,15958648
853,0.164466,0.072042757,0.072976673,0.07188442,0.030750706,0.052875696,0.043578277,0.024181193,0.063832586,0.228762132,0.115157845,0.059491715,786.2185669,0.000533642,8651834
854,0.166555605,0.110507213,0.170896729,0.069663289,0.063172745,0.018273785,0.096586168,0.072643186,0.034578692,0.003387473,0.078312797,0.115422319,800.1459961,0.000339719,18294864
855,0.166579223,0.049400965,0.218903445,0.003832877,0.111554254,0.011581885,0.137442824,0.032607755,0.059991247,0.064200947,0.104954428,0.03895015,730.8362427,0.000340084,14674761
856,0.166847132,0.037639009,0.079777376,0.014279748,0.150874964,0.053930232,0.049087882,0.069182138,0.165855202,0.079472329,0.032983595,0.100070395,766.0894165,0.000401323,12053351
857,0.167291279,0.163931937,0.282356921,0.071880335,0.083863619,0.024974096,0.027054286,0.045034602,0.005436216,0.045870207,0.067761781,0.014544721,640.8482666,0.000194193,27305784
858,0.167814333,0.00292178,0.096833002,0.243801505,0.1444562,0.101746529,0.018230451,0.036196542,0.108819324,0.053612322,0.01995032,0.005617692,597.7623291,0.000245226,13996446
859,0.167901234,0.071988595,0.000675825,0.015036369,0.036041529,0.030423478,0.073257793,0.177883986,0.198030708,0.081388936,0.07627936,0.071092187,762.317688,0.000480582,8611035
860,0.169625138,0.062977852,0.159381021,0.080172094,0.238560778,0.006861786,0.035676143,0.023497672,0.180599882,0.02864854,0.000661521,0.013337573,592.4447021,0.000230832,15416370
861,0.170574976,0.048645904,0.108799005,0.046960842,0.159259695,0.038224053,0.025595485,0.1145948,0.040148487,0.173339295,0.051657623,0.022199835,711.1289673,0.000378531,11342778
862,0.171916402,0.12182659,0.008180947,0.02377763,0.114924448,0.16317843,0.073039166,0.136347489,0.007053339,0.111704212,0.059984604,0.008066743,671.1245117,0.000321862,12517322
863,0.172008085,0.132664306,0.004309972,0.11660079,0.050262355,0.011686335,0.055496542,0.058314117,0.054833328,0.027059716,0.271693092,0.045071363,804.2330933,0.000532486,9444030
864,0.172422667,0.22780099,0.076254822,0.034545738,0.065933727,0.042720893,0.039068478,0.065787365,0.105145451,0.004620261,0.005997641,0.159701967,828.3775635,0.000348141,19295688
865,0.172723764,0.057140859,0.041578058,0.019437964,0.069804424,0.114981919,0.043705964,0.153831131,0.239994269,0.015138423,0.043481382,0.028181842,685.4249268,0.000363955,10142037
866,0.173053195,0.039299051,0.029053843,0.014177328,0.199106788,0.270770463,0.068103903,0.110282677,0.002941503,0.010241644,0.024707574,0.058262032,619.0354614,0.000207179,20217188
867,0.174257711,0.01240544,0.006073749,0.163469878,0.041397754,0.199679964,0.079486618,0.006658502,0.048567138,0.000604837,0.069966531,0.197431877,852.9440308,0.00046575,12654517
868,0.174490758,0.002127811,0.103286478,0.0474224,0.126830556,0.120892397,0.03655997,0.028223919,0.061656995,0.105489771,0.060336069,0.132682875,808.2373047,0.000440812,12120536
869,0.174605929,0.002353381,0.099301408,0.17599294,0.056979184,0.001271441,0.069910979,0.002277846,0.035576845,0.100823157,0.14331944,0.13758745,837.4961548,0.000525907,10285369
870,0.174999436,0.051244569,0.079516741,0.183113572,0.051186138,0.027092545,0.202016676,0.038772167,0.024185595,0.106650552,0.003802076,0.057419934,670.6047974,0.000252446,18789610
871,0.175584173,0.038956736,0.019695707,0.145431557,0.122678246,0.206807037,0.045411725,0.048111662,0.049945421,0.07928114,0.007567979,0.060528618,666.8775024,0.000251973,18118662
872,0.176197544,0.15880083,0.125725649,0.003134828,0.031032768,0.008206313,0.300840621,0.005938852,0.001852569,0.030585023,0.042861667,0.114823337,779.4332275,0.000301662,21002916
873,0.176346138,0.059315309,0.232241094,0.028296481,0.000278061,0.130846928,0.007691013,0.037117214,0.077272843,0.187382649,0.005887681,0.05732459,731.2758179,0.000346009,14384419
874,0.176378974,0.088276587,0.166360519,0.0219319,0.084498132,0.05723576,0.039148997,0.131913598,0.079961331,0.041492781,0.111135414,0.001666007,692.5914307,0.000340629,12872499
875,0.176520121,0.206745001,0.01514213,0.007753824,0.076849069,0.028165874,0.146114875,0.026587764,0.029528517,0.231079057,0.037867489,0.01764628,717.8760986,0.000393277,11666379
876,0.176541066,0.049456779,0.152728083,0.151495173,0.09974492,0.016891722,0.013198947,0.159568466,0.020651521,0.003859637,0.126041936,0.029821748,715.418396,0.000297369,16868994
877,0.176728457,0.174244617,0.03637757,0.006958324,0.085499166,0.076062535,0.075666247,0.095502236,0.035942107,0.099770913,0.123706294,0.013541534,728.6125488,0.000384801,12259858
878,0.177667541,0.088135692,0.022088608,0.020185048,0.051615113,0.100942586,0.128813295,0.018740374,0.166065001,0.036563261,0.039292826,0.149890654,810.3961792,0.000437724,12344417
879,0.178338186,0.025091188,0.156066347,0.158948793,0.043701579,0.045341516,0.210521815,0.035037494,0.038734823,0.059171211,0.006633209,0.042413839,602.2225952,0.00020161,20747986
880,0.178745064,0.063632138,0.059280249,0.082917591,0.022500174,0.085301588,0.164519907,0.149997553,0.070928218,0.042042455,0.013571441,0.066563623,684.0507813,0.000273923,16502086
881,0.181486008,0.004166118,0.156729312,0.121225173,0.08800223,0.01149147,0.032922038,0.159791568,0.0696659,0.004351513,0.080213102,0.089955569,764.7576904,0.000343385,15550511
882,0.18204812,0.09667982,0.213173873,0.005340747,0.05437511,0.008290104,0.02114257,0.072014468,0.069503004,0.010442276,0.134625425,0.132364484,838.1290283,0.000452766,13251032
883,0.182405031,0.094846533,0.032297587,0.018853326,0.005720604,0.045039255,0.224027096,0.015096264,0.128562898,0.01259886,0.02062459,0.219927956,858.8900757,0.000492734,11875941
884,0.183003966,0.034395904,0.001641567,0.022413285,0.248829799,0.127617026,0.077064788,0.012553703,0.013278626,0.141058705,0.013891853,0.12425078,782.2356567,0.000377716,14209755
885,0.18324964,0.013654406,0.024635054,0.056764182,0.056607196,0.032899248,0.273077468,0.047912425,0.037598198,0.104761081,0.096767017,0.072074084,759.9567871,0.000419767,10941731
886,0.183766208,0.039275126,0.025265903,0.010495048,0.018431927,0.045899678,0.049302509,0.323313119,0.104368252,0.024399059,0.022012985,0.153470187,803.1568604,0.00044543,10906069
887,0.186608829,0.068123342,0.060223239,0.023586909,0.006272935,0.239740004,0.081372213,0.061440958,0.065690982,0.111113781,0.071405916,0.024420892,704.647583,0.00035812,11981228
888,0.187719176,0.064852901,0.083382057,0.10228135,0.213273752,0.023139556,0.02067174,0.018878059,0.070229047,0.066868464,0.096662914,0.052040984,743.6021118,0.000338228,15511579
889,0.188261649,0.077653358,0.065717188,0.068730382,0.006682904,0.041655732,0.077297337,0.262514111,0.114608016,0.076391566,0.003489094,0.016998663,652.3269043,0.000324419,10852572
890,0.188441148,0.031992089,0.135019355,0.035089354,0.351975196,0.133327279,0.009005509,0.023140942,0.036714714,0.026027874,0.02748413,0.001782411,516.8604736,0.000171995,16379928
891,0.188527982,0.008017355,0.103709818,0.079872088,0.00362744,3.90E-05,0.066430889,0.117021383,0.227724715,0.143337944,0.01655802,0.045133416,726.5786743,0.000440254,8975180
892,0.188550323,0.004605277,0.03580807,0.024717832,0.022982201,0.049902215,0.199495111,0.098914367,0.270556671,0.036091397,0.055972212,0.012404325,686.0397339,0.000434142,7704781
893,0.188964352,0.05332129,0.005590551,0.003026799,0.010536352,0.008798959,0.210608751,0.039325763,0.154009495,0.179652683,0.118322923,0.027842082,754.3898926,0.000556094,7028156
894,0.189897014,0.110071512,0.156362687,0.159366295,0.015528544,0.046411311,0.078883384,0.058577073,0.089663056,0.029380887,0.049163281,0.016694955,636.5076294,0.00022854,19885488
895,0.190332236,0.103880744,0.048705617,0.029652805,0.137386638,0.05751322,0.06298558,0.112715134,0.094358042,0.025310988,0.084222189,0.052936807,729.0656738,0.000329272,14991476
896,0.190742587,0.174375805,0.058668038,0.009438179,0.38525552,0.036445317,0.045624245,0.035901486,0.011826867,0.022385693,0.005466571,0.023869692,401.7442627,0.000112156,21225952
897,0.191254624,0.029905625,0.012347531,0.004386919,0.069729306,0.095485745,0.13878822,0.099209975,0.11023963,0.14500098,0.023119218,0.080532228,748.4328613,0.000415858,10416369
898,0.191985314,0.197130304,0.05881074,0.123072163,0.014184926,0.074493846,0.023406737,0.115763401,0.017503336,0.119462986,0.054395524,0.009790722,682.7053223,0.000292933,16214416
899,0.192106822,0.090792791,0.084956877,0.045030164,0.104258306,0.144911186,0.002566046,0.08754128,0.06786564,0.028186439,0.111740636,0.040043813,729.8319092,0.000329035,15275886
900,0.192770295,0.031798954,0.071924522,0.097187942,0.074694933,0.144306183,0.019545363,0.020259067,0.07967417,0.021335971,0.065856064,0.180646538,847.0715942,0.000456781,13035761
901,0.19321556,0.032089968,0.057063918,0.009639247,0.137963374,0.054710618,0.057705092,0.036249305,0.012588941,0.090703614,0.024132144,0.293938219,903.3034058,0.000622363,9336171
902,0.193305217,0.019196073,0.048309182,0.013459407,0.029877756,0.080218104,0.145087965,0.201618852,0.036882883,0.06118592,0.061087928,0.109770713,778.2543945,0.000408594,11858944
903,0.194134854,0.061058783,0.009186394,0.041401992,0.180453351,0.136788222,0.029287818,0.124586797,0.122994873,0.064433699,0.013527051,0.022146166,642.8248901,0.000287054,12709566
904,0.195006971,0.075792733,0.160754215,0.026271653,0.022259961,0.033702715,0.082286532,0.124794623,0.06765051,0.05463448,0.136781844,0.020063764,734.3375854,0.00038397,12329497
905,0.195250318,0.010988694,0.007245913,0.116888548,0.023838093,0.174449951,0.028447539,0.208162927,0.040287672,0.045705561,0.012516702,0.136218082,782.5018921,0.000368513,14217095
906,0.19556789,0.06902013,0.034791328,0.050960368,0.267234904,0.057772015,0.135135927,0.051392855,0.056892123,0.050837019,0.020865129,0.009530313,581.5547485,0.000220945,15201080
907,0.195764141,0.197534567,0.062774373,0.002130423,0.139172898,0.023786511,0.127277193,0.046141512,0.027890939,0.017360272,0.120438817,0.039728354,732.774292,0.000295371,18928066
908,0.195851626,0.025564181,0.340363717,0.063876902,0.04816315,0.019173991,0.045634292,0.03587975,0.064139852,0.092096857,0.017310779,0.051944903,690.9310303,0.000246887,21823182
909,0.195889695,0.010362153,0.021472459,0.004573442,0.045524968,0.177079594,0.134897472,0.09893027,0.024825651,0.020471445,0.139408294,0.126564558,814.039917,0.00047324,10769708
910,0.197028553,0.047972766,0.089076805,0.028612085,0.050203989,0.012092084,0.178340419,0.047451739,0.001350449,0.101060369,0.238470627,0.008340116,767.6946411,0.000511212,8966754
911,0.19827921,0.076836666,0.109733566,0.008602639,0.092285588,0.012104585,0.093302498,0.070552876,0.083706956,0.033857211,0.139571017,0.081167189,791.2854614,0.000426903,12438393
912,0.199829318,0.019048644,0.038109008,0.011427949,0.157568209,0.028304556,0.017470928,0.10203001,0.140378727,0.042404155,0.18602861,0.057399885,784.4431763,0.000514643,8781005
913,0.20213799,0.033458663,0.078125448,0.040881465,0.05682754,0.000756697,0.016978372,0.025233495,0.246467342,0.247080369,0.026714005,0.025338612,738.3532715,0.000542421,7174836
914,0.202551027,0.056072363,0.02099173,0.118155205,0.11848549,0.002614245,0.129143743,0.03545032,0.024719076,0.137262096,0.131848711,0.022705996,743.5621338,0.000420666,11050735
915,0.202674546,0.157716264,0.128799072,0.01274018,0.036863894,0.01962937,0.05723122,0.032653191,0.017721192,0.078848588,0.090621121,0.164501361,858.7093506,0.00047084,13380077
916,0.20295005,0.128132705,0.121245168,0.089587906,0.14785349,0.014545328,0.032020655,0.010945552,0.038095615,0.061681917,0.057211811,0.095729803,781.0009155,0.000312172,20183690
917,0.203278683,0.134186649,0.101937972,0.194614418,0.005489467,0.079964047,0.057561018,0.054908466,0.059911114,0.006539302,0.001906135,0.099702729,727.9509888,0.000226348,28628092
918,0.205448518,0.140175871,0.116266783,0.047187646,0.032520766,0.096151146,0.103880682,0.04997381,0.043072591,0.124247079,0.029678212,0.011396895,660.4445801,0.000279727,15931115
919,0.208677394,0.016911697,0.069899594,0.154032102,0.01206486,0.017267336,0.10936223,0.120297676,0.167187151,0.047706994,0.061317463,0.015275503,683.9060669,0.000354631,11114550
920,0.209261461,0.097611534,0.054934201,0.041015016,0.055612855,0.104652475,0.019253984,0.162768572,0.038869572,0.034116174,0.088552554,0.093351602,781.9025879,0.000371556,14751744
921,0.209310495,0.015522723,0.006656898,0.046846839,0.047426479,0.065437287,0.245703803,0.070511408,0.012042951,0.084672569,0.045125542,0.150743006,811.0154419,0.000432785,12356799
922,0.210649944,0.1012207,0.150773468,0.055563303,0.025827388,0.111949784,0.043749488,0.048333668,0.040979973,0.173882296,0.024826533,0.012243455,682.5655518,0.000318609,14182391
