,Carbon Dioxide,Nitrogen,Methane,Ethane,Propane,iButane,nButane,iPentane,nPentane,nHexane,nHeptane,Tc_NR,Vc_NR,Pc_NR
658,0.109469188,0.054144378,0.030139352,0.015663982,0.170950811,0.000580282,0.128126243,0.014740727,0.233088041,0.14166626,0.101430737,458.3356628,0.000267673,6292417
659,0.109524057,0.045223286,0.040675139,0.229440544,0.053393223,0.015201082,0.067687012,0.149376136,0.209704702,0.043059774,0.036715044,428.561676,0.000223642,7205170
660,0.109577213,0.008230895,0.032783417,0.004537117,0.072628037,0.322628226,0.195284893,0.104871434,0.083197635,0.036602064,0.029659069,427.9519653,0.000258322,5212115
661,0.10986971,0.0059458,0.132072697,0.079889912,0.074673214,0.120967739,0.099010191,0.139471128,0.018587878,0.119670211,0.09984152,443.7261658,0.000239637,7049211
662,0.109956156,0.01146215,0.045254892,0.029701074,0.039711566,0.095879238,0.096500881,0.06233817,0.34906646,0.064727329,0.095402084,458.5959473,0.000284648,5433027
663,0.110565714,0.158181442,0.073158804,0.024832787,0.020198189,0.134249093,0.031053641,0.137138646,0.154116715,0.045307986,0.111196984,448.4460449,0.000226401,8938296
664,0.110610195,0.109185216,0.029218379,0.03429862,0.265556096,0.028931013,0.060881278,0.060119751,0.091057188,0.095083127,0.115059136,443.1660156,0.000227334,8032319
665,0.110726903,0.007647682,0.004376961,0.15911352,0.07069518,0.169635502,0.140659563,0.064663134,0.06808707,0.14954556,0.054848925,439.5635681,0.000253239,5844559
666,0.110989029,0.021613827,0.0742724,0.074904229,0.015103779,0.299463964,0.011773084,0.007566546,0.169469734,0.16910231,0.045741098,444.2883911,0.000254157,6318216
667,0.111070012,0.094970896,0.209035368,0.006447832,0.197358752,0.038834562,0.036107446,0.060840105,0.075996792,0.150610408,0.018727827,418.9344482,0.000186058,10256338
668,0.111349178,0.020551332,0.03280573,0.091648419,0.29219489,0.026366763,0.097618798,0.197501301,0.079789539,0.035775766,0.014398284,416.1038208,0.00022716,6151719
669,0.111564687,0.042479329,0.054845514,0.127926236,0.139371253,0.133571977,0.121310536,0.013773233,0.085658974,0.14118202,0.028316242,426.0336304,0.000222577,7100379
670,0.111715815,0.011591378,0.379071949,0.041850955,0.060754766,0.048167674,0.037264319,0.177132118,0.075711842,0.050719664,0.00601952,396.7457581,0.00016645,10630884
671,0.111793406,0.039249727,0.184062881,0.196452049,0.094642032,0.036930087,0.12751838,0.039303613,0.06924673,0.058496985,0.04230411,401.6434937,0.000175953,9433454
672,0.111812027,0.08744124,0.087270962,0.250130138,0.112385532,0.048005116,0.052040777,0.101441942,0.06847046,0.028017978,0.052983829,402.7106018,0.000177629,9440218
673,0.112535085,0.016279249,0.05542391,0.014334942,0.172712761,0.187449047,0.003861536,0.198876942,0.169400011,0.015674062,0.053452455,434.8442993,0.000252487,5843070
674,0.11293234,0.101142806,0.028352538,0.028075753,0.146929741,0.154739896,0.01669079,0.036965454,0.042875339,0.17583329,0.155462054,460.796814,0.000253708,7452018
675,0.113040372,0.00180193,0.026204616,0.272659482,0.050607534,0.218665764,0.001176582,0.147188231,0.05507608,0.004091302,0.109488105,425.8693848,0.000224921,6680928
676,0.113376958,0.163092326,0.053734242,0.0924945,0.04731367,0.019047762,0.188974726,0.210629138,0.067676788,0.017271108,0.026388782,418.0980835,0.00019784,9195743
677,0.113576497,0.155701614,0.075795224,0.011629129,0.064311472,0.0482255,0.078227235,0.027451046,0.114566518,0.131138347,0.179377417,466.3019714,0.000240892,8985353
678,0.113795488,0.194078866,0.016008695,0.069246072,0.048652787,0.05976775,0.282903287,0.105427763,0.03618306,0.062793413,0.011142819,415.6338196,0.000196434,9231711
679,0.114204324,0.135934473,0.141110456,0.015522179,0.009866873,0.242743404,0.156810115,0.035903135,0.039232277,0.001899839,0.106772925,422.7755127,0.000193559,9933730
680,0.114299768,0.075482738,0.147769977,0.040644397,0.061261837,0.023228174,0.265916554,0.009413088,0.076566035,0.144290506,0.041126925,432.4158936,0.000212061,8595145
681,0.11438902,0.18895935,0.171922119,0.18402257,0.022421249,0.000579035,0.124143986,0.014934681,0.015519241,0.032346749,0.130761998,409.5049133,0.000147252,15275306
682,0.115061215,0.370725399,0.160173388,0.068982991,0.114152074,0.006796802,0.033234433,0.017464126,0.061684795,0.04971118,0.002013597,339.9128723,9.55E-05,22276886
683,0.115071322,0.14480403,0.068260282,0.04516858,0.023957501,0.24085972,0.078414379,0.121884738,0.058595149,0.004120662,0.098863639,429.763092,0.000209412,8951454
684,0.11531345,0.108968538,0.091519032,0.010482421,0.002850312,0.124574552,0.063919215,0.303933716,0.004091286,0.161470266,0.012877213,443.1941528,0.000237671,7710358
685,0.115373985,0.016062534,0.020288584,0.039221409,0.054455916,0.133674051,0.050592251,0.154500558,0.011902351,0.039650285,0.364278074,485.7866211,0.000315834,5431401
686,0.115457934,0.015039224,0.119825506,0.097320367,0.108509419,0.032981559,0.03465436,0.109442039,0.070252315,0.078689182,0.217828095,462.4966431,0.000253053,7346145
687,0.115758015,0.048272621,0.09813,0.157545472,0.173122466,0.103257493,0.035096358,0.067963524,0.068751494,0.076432699,0.055669856,416.1716003,0.000199413,8244476
688,0.115882948,0.091179547,0.141369439,0.236362973,0.066907058,0.109194523,0.036292624,0.033249603,0.029581023,0.125152401,0.014827861,396.886261,0.000166481,10416814
689,0.11606643,0.328752131,0.075863394,0.023479228,0.05750171,0.015553867,0.076247514,0.011308305,0.106388294,0.177254971,0.011584154,424.460022,0.000160677,15461000
690,0.11634203,0.008516613,0.084438183,0.520362838,0.082230121,0.005735806,0.046739684,0.043047069,0.004124326,0.082277911,0.006185419,366.4361877,0.000154479,8317684
691,0.116512718,0.013453012,0.118898311,0.125276178,0.002927849,0.003950267,0.066579879,0.330614367,0.099135439,0.088971359,0.033680621,441.1968994,0.000242572,6843684
692,0.116520544,0.15938564,0.062866882,0.134511178,0.008951313,0.149043971,0.021938522,0.032148396,0.013120285,0.029505377,0.272007892,461.380127,0.000220459,10291307
693,0.116877717,0.116156105,0.073069896,0.004179983,0.060172739,0.030936466,0.048239563,0.183863274,0.015541023,0.222567523,0.128395709,468.9846191,0.000260534,7727496
694,0.117088871,0.185194365,0.022959163,0.135713234,0.113338565,0.002192863,0.168936551,0.140036083,0.034506376,0.051298359,0.028735568,410.7458801,0.000183102,10029638
695,0.117124766,0.018138649,0.057491335,0.013352467,0.084707603,0.105348998,0.035436057,0.00135092,0.12812707,0.370499676,0.06842246,471.234436,0.000294643,5693533
696,0.117383389,0.235228804,0.020320919,0.008452516,0.026413854,0.084634862,0.108198893,0.182263297,0.087628216,0.096800637,0.032674612,437.4710999,0.000209827,9871469
697,0.117450791,0.146227895,0.160083766,0.021016792,0.109699835,0.066473565,0.060043364,0.030507654,0.067749343,0.120020309,0.100726686,437.1069031,0.000193994,11065717
698,0.117615155,0.091641353,0.214983337,0.010719186,0.001183342,0.056417234,0.171836611,0.008790035,0.084598601,0.148853247,0.0933619,444.6854248,0.000209919,9922789
699,0.117672983,0.187045722,0.007691914,0.025080306,0.007382248,0.085725234,0.101603472,0.085069098,0.218757799,0.06550278,0.098468445,453.4710083,0.000236799,8497357
700,0.117887836,0.093468599,0.072548186,0.046819909,0.121692608,0.025785795,0.278170124,0.050060307,0.135913084,0.054909209,0.002744342,416.4706421,0.000210513,7698805
701,0.117945587,0.006190489,0.090079236,0.14986592,0.002514514,0.097373143,0.128480261,0.049137501,0.129228693,0.069432293,0.159752364,452.8067627,0.000249404,6899097
702,0.118031191,0.033127615,0.114026502,0.023189325,0.097968048,0.041581844,0.177486829,0.00045727,0.038145886,0.14698199,0.209003499,466.5115967,0.000260651,7184746
703,0.118299125,0.005079728,0.223144427,0.059506394,0.017469464,0.049093051,0.143134314,0.305010233,0.002741101,0.0551975,0.021324663,422.2527771,0.000212775,7828199
704,0.118350257,0.159728066,0.080547492,0.003757345,0.011028686,0.068074196,0.015893472,0.094173851,0.013302613,0.078891496,0.356252526,490.2015076,0.000271562,8566470
705,0.118357362,0.039579178,0.215436816,0.113604583,0.101069942,0.034678456,0.039938732,0.022321022,0.0349427,0.136533001,0.143538209,441.8533325,0.000203311,9975299
706,0.11848427,0.02515929,0.170760819,0.086550641,0.242513883,0.087555385,0.033234614,0.021660395,0.078022306,0.022138634,0.113919764,417.5923462,0.000192771,8837478
707,0.118548591,0.030348371,0.077342978,0.011817006,0.118689281,0.126896933,0.017567466,0.241021606,0.132742351,0.032029697,0.092995722,446.0209961,0.000255023,6367184
708,0.118604883,0.016800615,0.172655584,0.089285948,0.011973122,0.060075493,0.365020813,0.014645876,0.101745546,0.034295702,0.014896417,409.5871582,0.000203948,7542297
709,0.118910154,0.093060329,0.025366554,0.274681311,0.01610933,0.055886485,0.08025921,0.135968934,0.109064445,0.014033306,0.076659942,421.3126526,0.000200374,8641748
710,0.119061542,0.017747128,0.002669442,0.008795852,0.046665904,0.226350061,0.118715219,0.295344343,0.045418803,0.068808723,0.050422983,445.0284424,0.000278826,5081618
711,0.119137043,0.116742226,0.020577184,0.189054338,0.051048532,0.018137761,0.085724257,0.130431555,0.106115783,0.149952333,0.013078987,431.0429077,0.000213433,8433311
712,0.119200229,0.174735122,0.193295818,0.001529894,0.21355232,0.032245941,0.018340098,0.058241803,0.031357094,0.010139537,0.147362144,420.0699463,0.000163412,13617452
713,0.119397264,0.072273292,0.05812175,0.136226859,0.061573164,0.092155919,0.004275202,0.00506512,0.098941403,0.182142328,0.169827699,463.2126465,0.000248975,7834939
714,0.120213298,0.136932688,0.094696897,0.098012608,0.055309748,0.076612343,0.088038798,0.019839053,0.002639134,0.279984795,0.027720638,440.349762,0.000207524,9844728
715,0.120892412,0.004371348,0.19184501,0.003085566,0.24504048,0.0746004,0.046726557,0.052642435,0.098178754,0.018036536,0.144580502,434.2283936,0.000215226,8110193
716,0.120941965,0.212033104,0.03048316,0.085800512,0.189474712,0.095264506,0.018042937,0.03294029,0.193869199,0.018132285,0.003017329,397.286499,0.000172375,10429294
717,0.121280641,0.128019274,0.072908574,0.005251213,0.059604953,0.009532461,0.056165634,0.134465847,0.286891784,0.109972866,0.015906753,446.065918,0.000236408,7950027
718,0.121326309,0.007236111,0.108965292,0.12137689,0.079142034,0.02801521,0.044503985,0.196883789,0.101783111,0.103272003,0.087495265,445.6809387,0.000241918,7008030
719,0.121367861,0.096871136,0.047117829,0.11200829,0.121360303,0.026368009,0.003659769,0.183278369,0.009993973,0.177588711,0.100385748,451.5841675,0.000234359,8167803
720,0.121837181,0.063696654,0.076716189,0.05999749,0.129738784,0.095066201,0.080451462,0.107833245,0.014369552,0.14724806,0.103045183,446.2590942,0.00023501,7654220
721,0.122757196,0.019707038,0.008590474,0.00415579,0.036285885,0.209880907,0.341366745,0.057806061,0.06291319,0.12766574,0.008870972,435.6786804,0.000265027,5231438
722,0.123363614,0.104791442,0.007131918,0.004187001,0.12469276,0.025066397,0.08534263,0.06247645,0.333613362,0.110156914,0.01917751,447.4487305,0.000253397,6736137
723,0.123792831,0.038439831,0.064173398,0.20412599,0.055464506,0.103205337,0.063599369,0.025595875,0.108096363,0.198925652,0.01458085,430.7934875,0.000220299,7581836
724,0.123827263,0.087839105,0.099536304,0.173891109,0.192063363,0.03712248,0.009021387,0.024062798,0.09459261,0.061485914,0.096557667,418.6289063,0.000184854,9913088
725,0.124059375,0.025371612,0.30348851,0.233723803,0.048068573,0.056795016,0.060189553,0.122925399,0.003655237,0.00814903,0.013573892,358.6624451,0.000139837,10452176
726,0.126188793,0.094849411,0.1928564,0.007761517,0.009276615,0.34137041,0.017867322,0.017897172,0.054586902,0.016749151,0.120596308,424.4766846,0.000194059,9949654
727,0.126211789,0.001621917,0.06897445,0.00494137,0.198549181,0.065338854,0.063126912,0.296435251,0.024477589,0.137988322,0.012334365,438.1835632,0.000255378,5828286
728,0.126390041,0.115094981,0.234885784,0.016193728,0.022779409,0.114234357,0.043497261,0.045869681,0.086872874,0.09902675,0.095155132,433.516449,0.000188343,11445711
729,0.127105228,0.194230777,0.043231859,0.00308285,0.013739291,0.079557181,0.001837029,0.233944498,0.084984384,0.186804915,0.031481988,452.4572449,0.000231395,9023867
730,0.127670342,0.037776819,0.056953721,0.215525392,0.017682106,0.022698587,0.028789439,0.182004759,0.031721816,0.21021416,0.06896286,449.2523499,0.000239229,7465135
731,0.128340843,0.173737512,0.051370774,0.10392223,0.195382335,0.065552207,0.07031348,0.031679551,0.17702434,1.63E-05,0.002660415,390.5548096,0.000171224,9816020
732,0.128425708,0.113134627,0.060878957,0.074253151,0.086363366,0.078703653,0.078975669,0.003965369,0.25938505,0.104571527,0.011342924,430.0768127,0.000215243,8312031
733,0.12927703,0.011328087,0.012626517,0.103672198,0.224926937,0.039473734,0.046861576,0.000863046,0.325608314,0.028507801,0.076854761,438.0642395,0.000246097,6112077
734,0.130029699,0.163609675,0.245493719,0.068210682,0.121759234,0.018349307,0.042888025,0.01226771,0.07567127,0.087987337,0.033733343,390.5032959,0.000139346,14706676
735,0.130182852,0.175091347,0.144206619,0.112651155,0.029707191,0.084304753,0.034272662,0.076950203,0.096293341,0.032171132,0.084168744,416.2084351,0.000167889,12583076
736,0.130376905,0.157538456,0.030897738,0.41853024,0.005506457,0.067313868,0.114824941,0.030206467,0.041139881,8.09E-05,0.003584151,351.4433899,0.000140897,9971236
737,0.13082583,0.409930086,0.000188508,0.021791411,0.062092926,0.022466683,0.024724458,0.000258597,0.278345929,0.042005191,0.007370382,409.81073,0.000146743,16864114
738,0.130858674,0.11778032,0.218309187,0.050563521,0.02977411,0.008470969,0.007457003,0.06775441,0.27580183,0.006549852,0.086680123,431.2211914,0.000187235,11319344
739,0.131233668,0.146219231,0.257410036,0.077040894,0.056571924,0.020174416,0.012862512,0.058811368,0.11338189,0.077800333,0.048493728,406.0631714,0.000151779,14135088
740,0.131573496,0.021178615,0.256021776,0.182789764,0.08948354,0.016316265,0.170429069,0.005971917,0.007898224,0.076859239,0.041478096,388.5786133,0.00015711,10468296
741,0.131859077,0.034225618,0.087317582,0.033423012,0.006809261,0.03555782,0.325363338,0.016427309,0.102629345,0.150332076,0.076055562,449.4803467,0.000250771,6752548
742,0.132050042,0.003595487,0.018447652,0.215729233,0.106982654,0.108124788,0.020179841,0.128522547,0.024555677,0.06835844,0.173453639,447.8538818,0.000243995,6762691
743,0.132118099,0.04919095,0.215722239,0.021809948,0.101176575,0.024749701,0.207847873,0.073760166,0.023458046,0.113124308,0.037042094,419.7092896,0.00019376,9277060
744,0.132164717,0.0438511,0.06445576,0.04307794,0.053797364,0.256542385,0.006628729,0.020911269,0.101683639,0.235500526,0.04138657,448.0994873,0.000251734,6740468
745,0.134119887,0.016859197,0.067958916,0.029417208,0.173660479,0.132866905,0.002893322,0.131506949,0.105883422,0.004611573,0.200222141,454.5380859,0.000255775,6635921
746,0.134560031,0.007690611,0.143837201,0.095842938,0.029107816,0.048036291,0.100777056,0.06827731,0.016838553,0.059920574,0.29511162,471.1500244,0.000258253,7596987
747,0.134817652,0.060237068,0.002643584,0.041080317,0.022608684,0.194935831,0.087776805,0.041464349,0.169500451,0.096924178,0.148011083,460.7923279,0.000272693,6229010
748,0.134985692,0.040950466,0.003220964,0.463861223,0.02830595,0.023900505,0.084195251,0.081664354,0.016039887,0.117173237,0.005702472,394.6181946,0.000178792,8213964
749,0.135028354,0.023299451,0.022984593,0.024960078,0.112711692,0.045027227,0.032147428,0.120926659,0.098971821,0.044191003,0.339751694,484.6413574,0.000307275,5750468
750,0.135265057,0.040747546,0.054407137,0.176958003,0.057882621,0.016846456,0.134273806,0.129672761,0.22964652,0.015778006,0.008522087,419.0464783,0.000217609,7101092
751,0.135386071,0.393299057,0.004930293,0.002396917,0.160328016,0.024466923,0.034326566,0.120064205,0.081616616,0.006324291,0.036861044,395.284668,0.000138062,16851548
752,0.13545457,0.161523907,0.113536405,0.017244294,0.036962379,0.147936533,0.024806468,0.007910522,0.027560936,0.012007248,0.315056737,470.0100403,0.000227048,10488077
753,0.135525594,0.085850294,0.03141068,0.129939451,0.03048895,0.057622187,0.100248499,0.255448993,0.122547609,0.028724364,0.022193379,427.1017761,0.000223462,7416010
754,0.135611646,0.009521589,0.024138271,0.09859182,0.004423343,0.019891346,0.245795775,0.007315908,0.122722424,0.306758814,0.025229064,458.2582703,0.000276375,5747632
755,0.135689063,0.133551708,0.047888724,0.007166708,0.201689012,0.125886104,0.021984627,0.02705796,0.072361672,0.041948053,0.184776369,448.0462036,0.000220568,9073574
756,0.136294454,0.052765451,0.038096041,0.313777534,0.105764975,0.019973923,0.066178129,0.019840753,0.145186782,0.097705139,0.00441682,403.5010071,0.000187166,8292332
757,0.13635342,0.080091184,0.016004627,0.154140652,0.098781112,0.038014348,0.163245687,0.099797786,0.16528968,0.032221569,0.016059933,417.2671204,0.000212456,7434023
758,0.136466964,0.007086902,0.038208318,0.110847919,0.171246939,0.073529478,0.034183181,0.034537364,0.336571499,0.024142019,0.033179416,429.6922302,0.000238253,6204524
759,0.136742778,0.046636022,0.037273905,0.189211248,0.295809958,0.062857119,0.014316105,0.085368134,0.035264038,0.03482257,0.061698122,403.665863,0.000190791,7872862
760,0.137252881,0.214543071,0.007256311,0.171888851,0.018200427,0.011723956,0.195991106,0.060136679,0.153220476,0.018289278,0.011496964,403.5108643,0.000173181,10728370
761,0.137742278,0.003818447,0.115652071,0.034007774,0.038878428,0.027897923,0.259637898,0.001267561,0.189113592,0.108838971,0.083145058,447.7994995,0.000249449,6644532
762,0.13791504,0.179444309,0.047971823,0.081377909,0.099323065,0.097936839,0.181558245,0.043418176,0.025831447,0.009411742,0.095811405,415.3963013,0.00018043,10644074
763,0.138104332,0.049093109,0.060954781,0.174122256,0.041444049,0.098127001,0.039951157,0.279992953,0.061296317,0.011318205,0.04559584,421.9201355,0.00021572,7481613
764,0.138429251,0.046431284,0.066802173,0.063751006,0.017746455,0.004584999,0.077289394,0.155169288,0.100651767,0.097053884,0.232090498,475.2399597,0.000278447,6773856
765,0.138543207,0.037342847,0.008015194,0.000944651,0.124714483,0.000485813,0.162248652,0.014548091,0.022217146,0.372807645,0.118132273,476.4161682,0.000299368,5704934
766,0.138696755,0.132846049,0.052430869,0.14847393,0.175231551,0.045153412,0.032532193,0.060684778,0.183027158,0.014664732,0.016258573,400.2008972,0.00017886,9434460
767,0.138784933,0.054555618,0.031571774,0.023025244,0.035030926,0.120537146,0.210879525,0.052630284,0.229231294,0.011634501,0.092118756,444.2817688,0.000252133,6420628
768,0.139080316,0.103127111,0.270347207,0.005752476,0.03058747,0.055369976,0.022997225,0.020986565,0.231528574,0.01796667,0.102256408,429.5532532,0.000181165,11921496
769,0.139398269,0.189456837,0.069176196,0.000948175,0.283661666,0.018107387,0.081269581,0.070871647,0.081201227,0.054880597,0.011028419,399.5076904,0.000171087,10588570
770,0.140497737,0.065111431,0.018357966,0.108999658,0.09082147,0.168385854,0.095890866,0.086829612,0.023646442,0.026125248,0.175333717,445.0142822,0.000234622,7470900
771,0.140534889,0.003335365,0.300810875,0.022243362,0.108519257,0.138542892,0.049314841,0.009012474,0.071756106,0.030686086,0.125243854,420.3513489,0.000184307,10150752
772,0.140544579,0.00981162,0.003776554,0.284328006,0.037111946,0.021063897,0.041644518,0.109348536,0.051379364,0.061257433,0.239733546,460.6679688,0.000252495,7040942
773,0.141117194,0.003131892,0.062071269,0.077874714,0.000780802,0.149832098,0.169333626,0.225688099,0.055866866,0.1049847,0.009318739,433.9700012,0.000250115,5936113
774,0.141166698,0.127415121,0.001551417,0.105396179,0.005190087,0.083564619,0.214780815,0.170868154,0.036705139,0.035968668,0.077393103,433.6870117,0.000220674,8067546
775,0.141294756,0.157168438,0.15178529,0.011430738,0.014011798,0.12922512,0.09878562,0.097012403,0.139041032,0.013816991,0.046427815,417.0872803,0.000183496,10748990
776,0.14213719,0.031196915,0.006432884,0.038115868,0.013555142,0.083314343,0.113334657,0.146647286,0.2802728,0.008568845,0.13642407,460.1481323,0.000282204,5642995
777,0.142376278,0.022728097,0.102070517,0.063739739,0.033087448,0.115983462,0.145312962,0.147936999,0.132231516,0.056956822,0.037576162,431.3123779,0.00023224,6894874
778,0.142716262,0.195969826,0.072093932,0.068545861,0.143507281,0.093749724,0.020395886,0.124000093,0.10776744,0.001969217,0.029284478,399.7202148,0.000168531,11059440
779,0.142861138,0.111413787,0.105837379,0.159312288,0.135397042,0.002991017,0.009955215,0.041838217,0.049090246,0.044883933,0.196419736,441.1375427,0.000193602,11032190
780,0.143139577,0.085429436,0.083833208,0.079811146,0.230614641,0.065232817,0.004309925,0.039033011,0.175658853,0.077033946,0.015903438,412.7992859,0.000195091,8616764
781,0.143240993,0.041540112,0.12790239,0.086692351,0.093928061,0.095755132,0.111343393,0.000624437,0.27875622,0.00785223,0.012364682,411.9385376,0.000203543,7810130
782,0.14361268,0.082365379,0.151649069,0.105106014,0.080094412,0.050133971,0.087701434,0.167069088,0.01567383,0.115362594,0.001231528,410.6435242,0.000186036,9500092
783,0.143738886,0.091115792,0.002872299,0.164261553,0.034747755,0.005068641,0.133446184,0.03054052,0.008535496,0.118356159,0.267316713,472.0303345,0.000255812,7909539
784,0.1442632,0.047921149,0.085981238,0.02393033,0.040993335,0.136698162,0.117615639,0.099001715,0.205981275,0.051772119,0.045841838,436.5829468,0.000237229,6982487
785,0.144804831,0.078002489,0.030398815,0.041105936,0.081982717,0.083014307,0.126768221,0.189054723,0.11839632,0.044072784,0.062398858,438.2110291,0.000237516,7065360
786,0.145950786,0.001583142,0.178439952,0.104382302,0.099905678,0.069147268,0.062400357,0.126911951,0.000382831,0.050993085,0.159902648,438.7796936,0.000213736,8560522
787,0.146002519,0.007262787,0.03995146,0.1283848,0.04167952,0.062940874,0.173062834,0.265649073,0.089535404,0.022109884,0.023420845,426.9222107,0.000239309,6091893
788,0.146501102,0.125787941,0.160257065,0.023088592,0.20777864,0.012923447,0.143942175,0.038930081,0.056401129,0.047519056,0.036870772,398.6519775,0.000165782,10862612
789,0.146636131,0.101949064,0.040630232,0.017840417,0.169715738,0.006056041,0.216057595,0.211214102,0.048114152,0.015026715,0.026759814,418.7304993,0.000212977,7657474
790,0.14746217,0.048099032,0.194812402,0.019989418,0.035330375,0.010837065,0.147823161,0.216241643,0.081951578,0.039074547,0.058378608,430.2763977,0.000209422,8709921
791,0.147611087,0.028875034,0.003965553,0.124060932,0.063153813,0.149875432,0.028951531,0.092726384,0.300811298,0.021255203,0.038713733,434.2590027,0.00024582,6144562
792,0.148293665,0.12700345,0.04004005,0.019443539,0.030459191,0.091942412,0.088362984,0.152290622,0.24270863,0.006200642,0.053254814,437.8040771,0.000228398,7928151
793,0.148679811,0.049771333,0.050888869,0.080863765,0.053020934,0.078351096,0.022800665,0.099458122,0.214454741,0.003252229,0.198458436,460.3421936,0.000255768,7129961
794,0.149475426,0.049596317,0.228618648,0.051501049,0.074007936,0.012825657,0.045787007,0.211781132,0.031909511,0.040445772,0.104051545,430.1814575,0.000194713,10051989
795,0.149480444,0.149553371,0.055003228,0.0065878,0.057564875,0.023212864,0.190642216,0.030533211,0.028280349,0.284544827,0.024596814,449.7013245,0.000226294,8923534
796,0.150028214,0.142327849,0.05287694,0.003282537,0.029020717,0.082887322,0.155914988,0.000739868,0.049054755,0.300093206,0.033773606,454.169281,0.000234883,8573780
797,0.150072691,0.117378508,0.003027624,0.258045531,0.042026121,0.018050446,0.072081143,0.119208845,0.198193038,0.007917206,0.013998847,407.3614197,0.000189462,8786834
798,0.151296589,0.117759117,0.154174919,0.025675819,0.120546693,0.076633248,0.234368541,0.001027674,0.109520684,0.006349836,0.002646881,387.6514587,0.000170126,9622210
799,0.151328694,0.080270563,0.061748966,0.016055816,0.152659389,0.066041863,0.056918879,0.126684838,0.12336376,0.093812378,0.071114853,440.5707397,0.000229803,7737844
800,0.151728392,0.031906324,0.053025401,0.04394855,0.005002601,0.061240603,0.060193858,0.111112452,0.219201597,0.006618649,0.256021573,474.3306885,0.000284495,6342791
801,0.152273094,0.032576547,0.095527789,0.055896402,0.010527342,0.014148312,0.012431802,0.180247132,0.081951625,0.256315892,0.108104062,469.8750305,0.000272658,6830599
802,0.152428325,0.035341865,0.09575617,0.010097149,0.399123655,0.088452674,0.026226669,0.000857894,0.074828828,0.108660902,0.00822587,403.6795654,0.000196662,7567525
803,0.152659695,0.083564649,0.033613752,0.10716279,0.075134701,0.076632966,0.058710199,0.137722744,0.015030488,0.24269838,0.017069635,441.5244751,0.000229997,7801555
804,0.152718292,0.15793716,0.122003201,0.015995547,0.065306322,0.030046672,0.064285565,0.012257229,0.143293722,0.121930545,0.114225746,448.0089722,0.00020516,10794573
805,0.15308011,0.009188579,0.036138481,0.295660874,0.052960693,0.033411741,0.147304752,0.108422799,0.012955339,0.007580311,0.143296319,426.67276,0.00020855,7793527
806,0.153125518,0.042839551,0.022043833,0.052151134,0.017165999,0.016923741,0.136640996,0.090064108,0.166171374,0.254297081,0.048576666,462.4553223,0.00027625,6139462
807,0.153899421,0.308591541,0.006915397,0.010170297,0.045122811,0.042299518,0.005173407,0.08208975,0.163392249,0.070732641,0.111612967,448.0491638,0.000191657,12927170
808,0.153903934,0.159251204,0.165162505,0.025584342,0.039999959,0.069648609,0.095549004,0.026635381,0.233689975,0.015929551,0.014645536,406.5185547,0.000170821,11357048
809,0.154103541,0.02838722,0.02039827,0.229667184,0.042187627,0.022461952,0.102261045,0.072660505,0.09610325,0.166930719,0.064838686,440.7171326,0.00023127,7288740
810,0.154764068,0.233925285,0.084447317,0.163667793,0.086991954,0.024199641,0.031822258,0.055463722,0.056170314,0.009959369,0.098588279,399.2257996,0.000142193,15180292
811,0.154881602,0.022192102,0.002437303,0.051407667,0.047523613,0.32281197,0.147007259,0.113537409,0.104876843,0.019734074,0.013590158,419.9141846,0.000244421,5578536
812,0.154892938,0.031328409,0.237167737,0.030826386,0.018970916,0.067270582,0.147302463,0.002411372,0.078651042,0.162204136,0.068974018,435.9067688,0.000204483,9484281
813,0.155060582,0.010319918,0.217752393,0.017093249,0.132238676,0.052814062,0.029142007,0.1441279,0.118113257,0.040195973,0.083141983,429.0974121,0.000206748,8645153
814,0.155147562,0.017388,0.063268828,0.042598687,0.042519255,0.134147732,0.116844744,0.069070909,0.004392104,0.14888418,0.205737999,467.1371765,0.000271607,6540940
815,0.156000986,0.030010405,0.057514242,0.075549092,0.071512577,0.231188433,0.012143022,0.044898249,0.063748766,0.00826827,0.249165956,457.7316589,0.000250216,7217171
816,0.156509199,0.011005429,0.105743635,0.005038398,0.204433826,0.015339443,0.164443266,0.053424922,0.211412427,0.060926628,0.011722827,423.4676819,0.000224678,6798314
817,0.156984676,0.01882619,0.022660234,0.025476514,0.149297655,0.07977196,0.12781709,0.006024931,0.201249687,0.181102402,0.03078866,445.6855164,0.000257998,6023910
818,0.157282501,0.157379037,0.23573669,0.021475069,0.04558359,0.183898751,0.002337374,0.00644619,0.003784274,0.074281421,0.111795102,413.2457581,0.000155134,14427754
819,0.157963383,0.072401444,0.115028602,0.047596521,0.066889012,0.011681923,0.305654509,0.005252167,0.183677381,0.008905924,0.024949133,413.0416565,0.000199035,8300365
820,0.158227521,0.046082033,0.013940716,0.092347189,0.113579211,0.118097245,0.055409921,0.070949592,0.064576367,0.218916744,0.047873461,445.5019226,0.00024497,6848106
821,0.158371338,0.008817919,0.008986783,0.089678758,0.137661065,0.305139956,0.030617559,0.048521772,0.055283192,0.050886918,0.10603474,432.1869812,0.000238923,6237061
822,0.158621623,0.101359857,0.035040344,0.14683246,0.098836379,0.046312687,0.12734691,0.172312668,0.100349309,0.001694454,0.011293309,404.7789917,0.000194201,8243341
